game_id,white_player,black_player,white_elo,black_elo,game_started_at,game_ended_at,moves,winner,status,eco,name_of_opening,game_duration,num_of_moves
3iiSurIS,dimke1997,andro2,2419,2452,2020-11-26 20:07:59.672000+00:00,2020-11-26 20:14:46.309000+00:00,d4 Nf6 Nf3 e6 c4 d5 Nc3 c6 e3 Nbd7 Bd3 Bd6 O-O O-O e4 dxc4 Bxc4 e5 Be3 b5 Bb3 b4 Na4 Nxe4 Qc2 exd4 Bxd4 Ndf6 Rad1 Bf5 Qxc6 Qb8 Bxf6 gxf6 Bd5 Ng5 Qxa8 Nxf3+ Bxf3 Bxh2+ Kh1 Qf4 Rd8 Rxd8 Qxd8+ Kg7 Qd5 Kg6 g3 Qh6 Rg1 Bxg3+ Kg2 Qh2+ Kf1 Qxf2#,black,mate,D46,Semi-Slav Defense: Chigorin Defense,0 days 00:06:46.637000,28
EvBRgY6F,dimke1997,DaniloBesedes,2416,2422,2020-11-26 20:00:10.087000+00:00,2020-11-26 20:07:24.821000+00:00,e4 c6 d4 d5 Nd2 dxe4 Nxe4 Nf6 Nxf6+ exf6 c3 Bd6 Bd3 O-O Ne2 Re8 Qc2 h5 Be3 Nd7 O-O-O Nf8 Kb1 Qc7 h3 Bd7 c4 c5 d5 a6 g4 h4 g5 fxg5 Bxg5 b5 Rhg1 bxc4 Bxc4 Rab8 Bf6 Ng6 Bd3 Be5 d6 Qb6 Bxe5 Nxe5 Qc3 Qb4 Qxb4 Rxb4 a3 Nxd3 axb4 Nxb4 Nf4 Bf5+ Kc1 Re4 Nd5 Nc6 Nf6+ Kf8 Nxe4 Bxe4 d7 Nd8 Rg4 Bf3 Rxh4 Bxd1 Kxd1 Ke7 Ra4 Kxd7 Rxa6 Nc6 Kd2,white,resign,B15,Caro-Kann Defense: Tartakower Variation,0 days 00:07:14.734000,39
lZPXUOtN,Delay_Stavki,dimke1997,2502,2417,2020-11-26 15:17:40.329000+00:00,2020-11-26 15:18:14.014000+00:00,e4 c6 d4 d5 f3 e6 Nc3 c5 exd5 cxd4 Qxd4 Nf6 Bg5 Be7 O-O-O O-O d6,white,resign,B12,Caro-Kann Defense: Maróczy Variation,0 days 00:00:33.685000,8
45xpE5Y3,dimke1997,Delay_Stavki,2425,2497,2020-11-26 15:11:23.752000+00:00,2020-11-26 15:17:35.777000+00:00,d4 d5 c4 Nc6 Nc3 dxc4 d5 Na5 e4 e6 Qa4+ c6 dxc6 Nxc6 Bxc4 Bb4 Nf3 Ne7 O-O O-O Bg5 h6 Bh4 Qa5 Qc2 Ng6 Bg3 Qc5 Bb3 Bxc3 bxc3 b5 Rfd1 Qb6 Bd6 Rd8 e5 Bb7 Qe2 Nce7 Bc2 Qc6 Rac1 Nf4 Qe3 Ned5 Qe4 g6 Rxd5 Nxd5 Qh4 Kg7 Be4 Rxd6 exd6 Qxd6 Nd4 g5 Qg3 Qxg3 hxg3 a6 c4 bxc4 Rxc4 Rc8 Bxd5 exd5 Rb4 Rc4 Rxb7 Rxd4 f3 Rd1+ Kh2 Rd2 Rd7 a5 a4 Rd4 Rd6 Rxa4 Rxd5 Ra2 g4 a4 Kg3 a3 Ra5 Ra1 Ra6 f6 Ra7+ Kg6 Ra6 Kf7 Ra7+ Ke6 Ra6+ Ke5 Ra5+ Kd4 Ra6 Kc4 Rxf6 Rd1 Ra6 Kb3 f4 Rd3+ Kf2 gxf4 Rxh6 a2 Ra6 Kb2,black,outoftime,D07,Queen's Gambit Declined: Chigorin Defense,0 days 00:06:12.025000,58
XoTwbDp1,Delay_Stavki,dimke1997,2492,2433,2020-11-26 15:10:03.660000+00:00,2020-11-26 15:11:19.358000+00:00,e4 c5 c3 Nf6 e5 Nd5 g3 d6 exd6 e6 Bg2 Bxd6 Ne2 O-O O-O Nc6 Na3 b6 Nb5 Be7 c4 a6 cxd5 exd5 Nbc3 Bb7 d4 Na5,white,resign,B22,Sicilian Defense: Alapin Variation,0 days 00:01:15.698000,14
CiQIb0PK,dimke1997,Jano83,2425,2359,2020-11-26 15:00:07.193000+00:00,2020-11-26 15:05:02.928000+00:00,e4 d6 d4 Nf6 Nc3 Nbd7 f4 e5 Nf3 exd4 Qxd4 c6 Bc4 d5 exd5 Bc5 Qd3 Qe7+ Qe2 Nb6 Qxe7+ Bxe7 Bb3 cxd5 Be3 Nc4 Bxc4 dxc4 O-O-O O-O Ne5 Be6 h3 Bb4 Bd4 a6 g4 b5 f5 Bc8 Rhe1 Bb7 a3 Ba5 g5 Nh5 f6 g6 Ng4 Nf4 Nh6+ Kh8 Re7 Bxc3 Bxc3 Bd5 Bd2 Ne6 Bb4 Bf3 Rdd7 Nxg5 h4 Ne4 Nxf7+ Rxf7 Rxf7 Bg4 Rxh7+,white,resign,B07,"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",0 days 00:04:55.735000,34
QvPFw926,Jano83,dimke1997,2364,2415,2020-11-26 14:55:47.953000+00:00,2020-11-26 14:59:48.914000+00:00,e4 c5 Nf3 Nc6 g3 g6 Bg2 Bg7 O-O e5 c3 Nge7 d3 O-O a3 h6 b4 d6 b5 Na5 c4 Be6 Bd2 f5 Nc3 f4 Nd5 b6 gxf4 Bxd5 cxd5 exf4 Rc1 g5 h3 Ng6 Bc3 Qe7 Re1 Rae8 Nh2 Ne5 Bf1 f3 Qa4 h5 Bxa5 bxa5 Qxa5 g4 hxg4 hxg4 Rb1 g3 Bh3 Qh4,black,resign,B30,Sicilian Defense: Old Sicilian,0 days 00:04:00.961000,28
kAH8tyJk,dimke1997,Jano83,2405,2369,2020-11-26 14:50:37.110000+00:00,2020-11-26 14:55:42.630000+00:00,d4 d6 Nf3 g6 g3 Bg7 Bg2 Nf6 O-O O-O c4 c6 Nc3 Qb6 b3 e5 Ba3 Qa5 Qc1 Qc7 dxe5 dxe5 Bxf8 Bxf8 Rd1 Na6 h3 h6 a3 Nc5 Qb2 Be6 b4 Ncd7 c5 Re8 Qc2 Bf5 e4 Be6 Nd2 Qc8 Bf1 Kg7 Nc4 Bxc4 Bxc4 b5 Bf1 Be7 a4 a6 axb5 axb5 Ra7 Nf8 Kg2 Ne6 h4 Nd4 Qb2 Qg4 Be2 Qe6 f3 Nh5 Bf1 Bxh4 gxh4 Qf6 Rxd4 Nf4+ Kg1 exd4 Ne2 Qxh4 Qxd4+,white,outoftime,E61,"King's Indian Defense: Fianchetto Variation, Benjamin Defense",0 days 00:05:05.520000,38
dFziVVUh,dimke1997,michellopezabreu,2394,2381,2020-11-26 14:45:29.938000+00:00,2020-11-26 14:50:23.393000+00:00,d4 Nf6 Nf3 c5 d5 g6 Nc3 Bg7 e4 d6 Bb5+ Nfd7 a4 O-O O-O Ne5 Nd2 a6 Be2 f5 exf5 Bxf5 f4 Nf7 g4 Bc8 Nc4 Nd7 a5 b6 axb6 Nxb6 Na5 Nh6 Nc6 Qc7 Be3 Bb7 Na5 Bc8 h3 Bd7 Qd2 Nf7 Ra2 e6 Bf3 e5 Bg2 exf4 Bxf4 Ne5 b3 Rf7 Ne4 Raf8 Ng5 Rf6 Raa1 h6 Ne6 Bxe6 dxe6 g5 Bxe5 Rxf1+ Rxf1 Rxf1+ Kxf1 Bxe5 Nc6 d5 Bxd5 Qd6 e7+ Nxd5 e8=Q+,white,resign,A43,"Benoni Defense: Benoni-Indian Defense, Kingside Move Order",0 days 00:04:53.455000,38
uicojRvD,dimke1997,LUDVIG_CARLSSON,2404,2466,2020-11-26 14:27:10.660000+00:00,2020-11-26 14:33:19.259000+00:00,d4 e6 c4 Nf6 Nf3 b6 a3 Bb7 Nc3 d5 Bg5 Be7 Bxf6 Bxf6 cxd5 exd5 Qa4+ c6 g3 O-O Bg2 Nd7 Rd1 c5 O-O Re8 Rfe1 c4 b3 cxb3 Qxb3 Nf8 Ne5 Bxe5 dxe5 Rxe5 Nxd5 Qc8 e4 Bxd5 exd5 Rxe1+ Rxe1 Qd7 Rd1 Qd6 a4 Nd7 Rc1 Nc5 Qb5 Rd8 a5 h6 axb6 axb6 Rb1 Nd7 Qc6 Ne5 Qxd6 Rxd6 f4 Nd7 Kf2 Nf6 Rb5 Kf8 h3 Ke7 Ke3 Ne8 Kd4 Nc7 Rb2 Ne6+ Ke3 Nc7 Kd4 f6 f5 Na6 g4 Nc5 Re2+ Kf7 Re3 Nd7 Bf1 Ne5 Bb5 Rd8 Rc3 g5 Rc7+ Kg8 Re7 Nf7 Re6 Kg7 Rxb6 Ra8 Rb7 Ra1 Bc4 Rd1+ Kc5 Kf8 d6 Nxd6 Rb8+ Ke7 Bd5 Rc1+ Kd4 Rd1+ Kc5 Rc1+ Kd4 Ra1 Rh8 Ra4+ Kc5 Ra5+ Kd4 Nb5+ Ke3 Ra3+ Kf2 Rxh3 Bg2 Rh4 Kg3 Kd6 Rf8 Ke7 Rh8 Nd6 Rh7+ Nf7 Bf3 Kf8 Rxf7+ Kxf7 Be2 Ke7 Bf3 Kf7 Be2 Kg7 Bf3 h5 Bg2 hxg4 Bf3 gxf3 Kxf3 Rf4+ Ke3 Rxf5 Kd3 Rf4 Ke3 Kg6,black,outoftime,E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Main Line",0 days 00:06:08.599000,82
znNA77Up,csipospaprika,dimke1997,2417,2416,2020-11-26 13:20:39.590000+00:00,2020-11-26 13:23:41.311000+00:00,d4 Nf6 Nf3 g6 c4 Bg7 Nc3 d6 e4 O-O Be2 e5 O-O Nc6 d5 Ne7 Ne1 Nd7 Be3 f5 f3 f4 Bf2 g5 Rc1 Ng6 c5 Nxc5 b4 Na6 Nd3 h5 Nb5 Bd7 a4 Rf7 Nxa7 Bf8 b5 Nb8 Qb3 b6 Nc6 Nxc6 dxc6 Bc8 Nb4 Kg7 Bc4 Re7 Nd5 Re8 Ra1 g4 Kh1 g3 Bg1 h4 h3 Bxh3 gxh3 g2+ Kxg2 Qg5+ Kh1,white,resign,E98,"King's Indian Defense: Orthodox Variation, Classical System, Kozul Gambit",0 days 00:03:01.721000,32
eS8eNgFB,Anthypoloxagos,dimke1997,2368,2429,2020-10-31 11:32:53.985000+00:00,2020-10-31 11:39:09.686000+00:00,d4 Nf6 c4 e6 g3 Bb4+ Bd2 Qe7 Bg2 Nc6 Nf3 Bxd2+ Nbxd2 a5 O-O d6 e4 e5 d5 Nb8 Rc1 O-O Ne1 Na6 Nd3 Bg4 f3 Bd7 f4 Ng4 Qf3 f6 Bh3 Nh6 Bxd7 Qxd7 f5 c5 g4 Nf7 h4 b5 cxb5 Qxb5 Nc4 Nb4 a3 Nxd3 Qxd3 a4 Rf2 Rab8 Rg2 h6 Rg3 Qd7 Rc2 Rb3 Rc3 Rfb8 Qd2 Qb5 Qc2 Qxc4 Rxc4 Rxg3+ Kh2 Rgb3 Qd1 Rxb2+ Rc2 R2b3 Qc1 Nd8 g5 hxg5 hxg5 fxg5 Qxg5 Nf7 Qg6 Rb2 Qg2 Rxc2 Qxc2 Rb3 Qc4 Rxa3 Qb5 Kh7 Qe8 Ra2+ Kg3 Nh6 Qg6+ Kh8 f6 Ra3+ Kh4 gxf6 Qxh6+ Kg8 Qg6+ Kf8 Qxf6+ Kg8 Kg5 Rg3+ Kh6,white,outoftime,E00,Catalan Opening,0 days 00:06:15.701000,54
oDfdY0F2,Prihlop,dimke1997,2573,2424,2020-10-23 07:40:55.779000+00:00,2020-10-23 07:47:37.178000+00:00,Nf3 Nf6 d4 g6 Nc3 d5 Bf4 Bg7 e3 O-O Be2 c5 dxc5 Na6 Bxa6 bxa6 Be5 Qa5 Bd4 Bg4 O-O Rab8 Rb1 Rfe8 Bxf6 Bxf6 Qxd5 Red8 Qc4 Bxf3 gxf3 Rb4 Qe2 Bxc3 bxc3 Rh4 Rfd1 Rc8 Rd4 Rh5 Rbd1 Rhxc5 Qd3 Rxc3 Rd8+ Rxd8 Qxd8+ Qxd8 Rxd8+ Kg7 Rd7 Rxc2 Rxe7 Rxa2 Rxa7 a5 f4 h5 h4 Kf6 Kg2 a4 Kf3 a3 Ra6+ Kg7 Kg3 Kg8 Kf3 Kg7 Ra7 Kf6 e4 Ra1 e5+ Ke6 Ra6+ Ke7 Ra7+ Ke6 Ra6+ Ke7 Kg3 a2 Kf3 Rh1 Rxa2 Rh3+ Ke4 Rxh4 Ra7+ Kf8 e6 fxe6 Ke5 Rg4 f3 Rh4 Rb7 Kg8 Re7 Kf8 Rxe6 Kg7 Re7+ Kh6 Re6 Rh1 Kf6 Rf1 Re8 Kh7 Re7+ Kh6 Re8 Kh7 Re7+ Kh6 Rg7 Rxf3 Rxg6+ Kh7 f5 h4 Rg7+ Kh6 Rg8 Kh5 Rh8+ Kg4 Kg6 Rf4 f6 h3 f7 Kg3 f8=Q Rxf8 Rxf8 h2 Rh8 Kg2 Kg5 h1=Q Rg8 Qh3 Kf4+ Qg3+ Rxg3+ Kf2 Rg4 Ke2 Rg2+ Kd3 Rf2 Kd4,draw,outoftime,A48,"Queen's Pawn Game: Barry Attack, Grünfeld Variation",0 days 00:06:41.399000,78
nYY9kRf0,fritzwalter,dimke1997,2469,2411,2020-10-20 22:12:14.455000+00:00,2020-10-20 22:16:13.552000+00:00,b3 Nf6 Bb2 g6 Bxf6 exf6 c4 d5 cxd5 Qxd5 Nc3 Qa5 a3 c6 b4 Qd8 e3 a5 Rb1 Nd7 d4 f5 g3 Bd6 Bg2 O-O Nge2 Qe7 Qb3 Nb6 bxa5 Nd7 O-O Rxa5 a4 Nf6 d5 Ne4 Nxe4 fxe4 dxc6 bxc6 Nc3 Bf5 Qb6 Rfa8 Qxc6 Rd8 Rfd1 Rc5 Nd5 Rxc6 Nxe7+ Bxe7 Rxd8+ Bxd8 h3 h5 Rb8 Rc8 Rxc8 Bxc8 Bxe4 Bxh3,black,resign,A01,Nimzo-Larsen Attack: Indian Variation,0 days 00:03:59.097000,32
Swk5mktF,dimke1997,degardov,2399,2430,2020-10-20 22:05:44.682000+00:00,2020-10-20 22:10:33.752000+00:00,d4 d5 c4 e6 Nc3 Be7 Nf3 Nf6 Qc2 O-O Bg5 h6 Bxf6 Bxf6 O-O-O c6 e4 dxc4 e5 Be7 h4 b5 Ne4 Nd7 Kb1 Nb6 g4 Nd5 g5 h5 Nf6+ gxf6 gxf6 Bxf6 exf6 Qxf6 Rg1+ Kh8 Ng5 Qg6 Qxg6 fxg6 Bg2 Rxf2 Be4 c3 Bxg6 Rxb2+ Ka1 Nb4 Bb1 c2 Kxb2 cxd1=Q Nf7#,white,mate,D37,Queen's Gambit Declined: Miles Variation,0 days 00:04:49.070000,27
UXE7zF3I,dimke1997,DanPach,2412,2376,2020-10-20 14:40:02.858000+00:00,2020-10-20 14:43:08.343000+00:00,d4 Nf6 Nf3 g6 c4 Bg7 g3 c5 Bg2 cxd4 Nxd4 O-O O-O Nc6 Nc3 d6 Nxc6 bxc6 Bxc6 Rb8 Bg2 Qc7 Qd3 Bf5 e4 Be6 b3 Nd7 Bd2 Nc5 Qe2 Qc8 Rfd1 Bg4 f3 Bh3 Rab1 Bxg2 Kxg2 Qb7 Nd5 e6 Nc3 f5 Nb5 fxe4 fxe4 Nxe4 Kg1 a6,black,resign,E60,"King's Indian Defense: Normal Variation, King's Knight Variation",0 days 00:03:05.485000,25
gyzv49or,dimke1997,shubh0608,2403,2316,2020-10-20 14:38:03.008000+00:00,2020-10-20 14:39:53.785000+00:00,d4 e6 c4 d5 Nc3 Nf6 Nf3 Be7 Bg5 O-O e3 b6 Qb3 Ba6 Bxf6 Bxf6 cxd5 Bxf1 Rxf1 exd5 Qxd5 Nd7 Ke2 Re8 Rfd1 Qe7 Kf1 Rad8 Qb3 g5 Nd5 Qd6 Rac1 c6 Nxf6+ Nxf6 Ne5 c5 Nxf7 Qxh2 Nxd8+ Kg7 Qf7+,white,resign,D55,"Queen's Gambit Declined: Modern Variation, Normal Line",0 days 00:01:50.777000,21
If8HZPJ3,slavynus,dimke1997,2297,2393,2020-10-20 14:34:16.927000+00:00,2020-10-20 14:37:54.980000+00:00,e4 c5 Nf3 Nc6 Nc3 Nf6 d4 cxd4 Nxd4 d6 Bc4 e6 f3 Be7 Be3 a6 a4 O-O O-O d5 exd5 exd5 Bb3 Be6 Re1 Re8 Qd2 Rc8 Rad1 Na5 Ba2 Nc4 Bxc4 Rxc4 Nxe6 fxe6 Bd4 Qc8 Qd3 Rxd4 Qxd4 Bc5 Qxc5 Qxc5+ Kf1 b5 axb5 axb5 Re2 b4 Na4 Qb5 b3 e5 Kf2 e4 Rde1 Qb7 h3 d4 fxe4 Rxe4 Rxe4 Nxe4+ Kg1 Nf6 Kf2 Qc6 Re2 Nd5 Nb2 Ne3 Nd3 Qxg2+ Ke1 Qg1+ Kd2 Qd1#,black,mate,B88,"Sicilian Defense: Sozin Attack, Leonhardt Variation",0 days 00:03:38.053000,39
gswuOkDe,Spanyard,dimke1997,2379,2381,2020-10-20 14:33:18.834000+00:00,2020-10-20 14:33:58.467000+00:00,e4 c5 Nf3 Nc6 g3 g6 Bg2 Bg7 O-O e5 c3 Nge7 d4 cxd4 cxd4 exd4 Nxd4 Nxd4,black,resign,B30,Sicilian Defense: Old Sicilian,0 days 00:00:39.633000,9
G7bkhiSX,dimke1997,Chess-For-All,2381,2381,2020-10-06 09:07:58.989000+00:00,2020-10-06 09:14:13.537000+00:00,d4 e6 c4 d5 Nc3 Nf6 Nf3 Be7 Bg5 O-O e3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7 Ne4 N5f6 Ng3 Qb4+ Qd2 Qxd2+ Kxd2 c5 Ke2 cxd4 Nxd4 Nb6 Bb5 Bd7 Bxd7 Nfxd7 Rc7 Rab8 Rhc1 Rfc8 Ne4 Rxc7 Rxc7 Rc8 Rxb7 e5 Nd6 Rc1 N4f5 Rc2+ Kf3 Rxb2 Rxa7 h5 h4 Rb4 Nc8 g6 Nxb6 Nxb6 Nh6+ Kg7 Nxf7 e4+ Kg3 Nd5 a4 Rb2 a5 Nc3 a6 Ne2+ Kh2 Ra2 Ng5+ Kf6 Rf7+ Ke5 a7 Nc3 Re7+ Kf5 Rf7+ Ke5 Kh3 Ra1 f4+ exf3 gxf3 Nb5 Re7+ Kf5 Kg3 Nxa7 f4 Rg1+ Kf2 Rh1 Kf3 Rf1+ Kg2 Ra1 Kg3 Rg1+ Kf2 Rh1 Kg2 Ra1 Nf3 Kg4 Ne5+ Kf5 Rf7+ Ke4 Nxg6 Kxe3 Re7+ Kd4 f5 Nc6 Re8 Ra2+ Kg3 Ra3+ Kf4 Nb4 f6 Nd5+ Kg5 Nxf6 Kxf6 Rg3 Rh8 Ra3 Rxh5 Kc4 Kg5 Ra1 Kh6 Kd3 Rg5 Ke4 h5 Ra2 Nf4 Ra7 Rg6 Ra8 Rg7 Kxf4 Rg6 Ra5 Rf6+ Kg4 Rg6+ Kh4 Kg7 Rxh5 Rh6 Rxh6 Kxh6,draw,draw,D67,"Queen's Gambit Declined: Orthodox Defense, Alekhine Variation",0 days 00:06:14.548000,80
hvA08IP4,BIOSS,dimke1997,2334,2369,2020-10-06 09:03:15.280000+00:00,2020-10-06 09:07:41.829000+00:00,e4 c5 b4 cxb4 Bb2 d5 exd5 Nf6 c4 bxc3 Nxc3 Nxd5 Bc4 e6 Nf3 Nc6 O-O Be7 Re1 O-O d4 Bf6 Ne5 Nb6 Nxc6 bxc6 Bd3 Qxd4 Qf3 Qh4 g3 Qh6 Qxc6 Bd7 Qe4 Rac8 Rad1 Bc6 Qe2 Qh3 Be4 Bxc3 Ba3 Bxe1 Bxf8 Bxe4 Qxe4 Bxf2+ Kxf2 Qxh2+ Kf3 Rxf8 Qxh7+ Qxh7,black,resign,B20,"Sicilian Defense: Wing Gambit, Abrahams Variation",0 days 00:04:26.549000,27
LDLMzqkr,Mayavi2020,dimke1997,2205,2363,2020-08-30 17:08:58.233000+00:00,2020-08-30 17:13:43.459000+00:00,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nxc6 d6 Bd3 bxc6 O-O g6 c4 Bg7 h3 O-O Nc3 Nd7 Bg5 Nc5 Bc2 Ne6 Be3 c5 Qd2 Nd4 Bd1 Bb7 Rc1 f5 f3 e6 Bg5 Qb6 b3 Rae8 Bh6 fxe4 Bxg7 Kxg7 fxe4 Rxf1+ Kxf1 Rf8+ Kg1 Qd8 Bc2 Qh4 Bb1 Qg3 Kh1 Rf2 Qxf2 Qxf2 Nb5 Ne2 Rd1 Ng3+ Kh2 Nxe4 Nxa7 Qg3+,black,resign,B33,Sicilian Defense: Open,0 days 00:04:45.226000,32
s1uuHtHl,dimke1997,sibupk,2352,2327,2020-08-30 17:05:29.907000+00:00,2020-08-30 17:08:40.072000+00:00,d4 e6 c4 b6 e4 Bb7 Bd3 f5 exf5 Bb4+ Bd2 Bxd2+ Nxd2 Bxg2 Qh5+ Kf8 Ngf3 Bxh1 fxe6 Qe8 Qf5+ Nf6 O-O-O dxe6 Qf4 Bxf3 Nxf3 Nd7 Re1 Qh5 Ng5 Re8 Nxe6+ Kg8 d5 c6 Rg1 Re7 dxc6 Rxe6 cxd7 Nxd7 Qd4 Qe8 Qxg7#,white,mate,A40,English Defense,0 days 00:03:10.165000,22
wsFMrKTo,dimke1997,AyahMoaataz,2363,2372,2020-08-30 00:16:07.147000+00:00,2020-08-30 00:18:52.835000+00:00,d4 d5 c4 e6 Nc3 c6 e3 f5 Bd3 Nf6 Nge2 Bd6 f3 Qe7 Qc2 a5 Bd2 Na6 a3 b6 O-O-O dxc4 Bxc4 O-O h3 b5 Ba2 b4 axb4 Nxb4 Qb1 Ba6 Nf4 Bxf4 exf4 Nd3+ Kc2 Nf2 Rhe1 Bd3+ Kc1 Bxb1,black,resign,D31,Semi-Slav Defense: Accelerated Move Order,0 days 00:02:45.688000,21
pMMws51T,pupilo29,dimke1997,2312,2353,2020-08-30 00:10:00.819000+00:00,2020-08-30 00:15:48.008000+00:00,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 d6 Be2 e5 Nf3 h6 O-O Be7 Nd5 O-O Nxe7+ Qxe7 Qd3 Be6 c4 Nd7 b3 Bg4 Rd1 Nc5 Qxd6 Qxd6 Rxd6 Nxe4 Rd5 Be6 Rd1 Nc3 Re1 Bg4 Ba3 Rfd8 Bb2 Nxe2+ Rxe2 Bxf3 gxf3 f6 Kg2 Rd3 Rae1 Rad8 Re4 Kf7 f4 exf4 Rxf4 Rd2 Rb1 Rc2 a3 Rdd2 Ba1 Ne7 Rf3 Ng6 Kg3 Ne7 Bc3 Re2 b4 f5 b5 g5 c5 f4+ Kg2 Nf5 Be1 Nh4+ Kf1 Nxf3 c6 Nxe1 cxb7 Rxf2+ Kxe1 Rce2+ Kd1 f3,black,outoftime,B58,Sicilian Defense: Boleslavsky Variation,0 days 00:05:47.189000,44
RwaMF6qM,NormWeinstein,dimke1997,2422,2363,2020-08-30 00:02:46.499000+00:00,2020-08-30 00:09:11.244000+00:00,e4 c5 Nf3 Nc6 Nc3 Nf6 e5 Ng4 Qe2 Qc7 Nd5 Qb8 d4 cxd4 Bf4 e6 h3 exd5 hxg4 Bb4+ Kd1 Nd8 Nxd4 Ne6 Nxe6 fxe6 Qd3 g6 c3 Be7 Be2 a5 Kc2 b6 Qg3 Ba6 Bxa6 Rxa6 Rh3 b5 Rah1 Kd8 Rxh7 Rxh7 Rxh7 Qb6 Be3 Qc6 Rxe7 Kxe7 Qh4+ Ke8 Qh8+ Ke7 Qf6+ Ke8 Bg5 Qc5 Qxg6+ Kf8 Qh6+ Kf7 Qh7+ Kf8 Qh8+ Kf7 Qf6+ Kg8 Qg6+ Kf8 Bh6+ Ke7 Qg5+ Ke8 Qh5+ Kd8 Be3 Kc7 Bxc5 Rc6 Bd6+ Kb7 Qe8 b4 Qxd7+ Kb6 Bc7+ Rxc7 Qd6+ Rc6 Qb8+ Kc5 Kd3 bxc3 Qa7+,white,outoftime,B30,Sicilian Defense: Old Sicilian,0 days 00:06:24.745000,47
JDwTu7DE,dimke1997,AJSF2020,2374,2363,2020-08-01 23:32:32.790000+00:00,2020-08-01 23:35:12.835000+00:00,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be2 e5 Nb3 Be7 g4 O-O g5 Nfd7 h4 Nc6 Be3 b5 Qd2 Bb7 h5 Na5 Nxa5 Qxa5 a3 Rac8 O-O-O Rc4 Kb1 Rxc3 Qxc3 Qxc3 bxc3 Rc8 Kb2 Bxe4 f3 Bf5 Bd3 Be6 Be4 Nc5 Bxc5 Rxc5 g6 f5 Bd3 h6 Rhe1 Kf8 Bf1 Ke8 Bh3 Kd7 Ra1 Bf6 Re3 Kc6 a4 f4,black,outoftime,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation",0 days 00:02:40.045000,32
7RUXez0f,AJSF2020,dimke1997,2357,2385,2020-08-01 23:27:01.588000+00:00,2020-08-01 23:32:29.169000+00:00,d4 c6 Bf4 g6 e3 Bg7 Nf3 d6 Be2 Nd7 O-O Ngf6 h3 O-O c4 Re8 Nc3 Qa5 a3 e5 b4 Qc7 Bh2 exd4 Nxd4 Ne5 c5 d5 Kh1 Qe7 a4 h5 b5 Qxc5 Rc1 Nc4 Bxc4 dxc4 Qe2 Nd5 bxc6 bxc6 Qf3 Bd7 Rfd1 Rad8 Ndb5 Nxc3 Nxc3 Bf5 e4 Be6 Bc7 Rxd1+ Nxd1 Rc8 Bg3 Rd8 Ne3 Rd3 Qe2 Qd4 Rb1 c3 Rb8+ Kh7 Kh2 Rd2 Qa6 c2 Qxc6 Bc4 Qe8 c1=Q Qg8+ Kh6 Bf4+ g5 Bxg5+ Kxg5 h4+ Kh6 Nf5+ Kg6 Ne7+ Kf6 Nf5 Qe5+ Ng3 Qf4 Rb6+,white,outoftime,A40,Queen's Pawn Game,0 days 00:05:27.581000,45
9adrll1b,dimke1997,AJSF2020,2374,2363,2020-08-01 23:21:50.073000+00:00,2020-08-01 23:26:58.611000+00:00,d4 Nf6 Nf3 g6 c4 Bg7 g3 O-O Bg2 d6 O-O Nc6 Nc3 e5 d5 Ne7 e4 Nd7 Ne1 f5 Nd3 a5 Bg5 b6 Qd2 Ba6 b3 Qe8 Rae1 Qf7 f4 h6 Bxe7 Qxe7 exf5 Rxf5 Bh3 Rff8 fxe5 Nxe5 Nf4 Kh7 Qc2 Qe8 Nce2 Bc8 Bxc8 Rxc8 Nd4 Rf6 Nde6 Qf7 Nh5 Nf3+ Rxf3 Rxf3 Nhxg7 c6 dxc6 Rxc6 Nh5 d5 Nhf4 dxc4 bxc4 Qf6 Qe4 Rxf4 Nxf4 Rc7 Nd5 Qd6 Qd4 Rf7 Rf1 Rxf1+ Kxf1 Qa3 Nf6+ Kg7 Ne4+ Kf7 Qd7+ Kf8 Qd6+ Qxd6 Nxd6 Ke7 Nc8+ Ke6 Nxb6 Ke5 Ke2 h5 Kd3 g5 c5 h4 gxh4 gxh4 h3 a4 Kc4 a3 Kb5 Kf4 c6 Kg3 c7 Kxh3 c8=Q+ Kg2 Qc2+ Kg1 Nd5 h3 Nf4 Kf1 Qe2+ Kg1 Nxh3+ Kh1 Nf4 Kg1 Qg2#,white,mate,E62,"King's Indian Defense: Fianchetto Variation, Uhlmann-Szabo System",0 days 00:05:08.538000,62
